content_id,mean_accuracy,question_asked
1801,0.915803631472764,7435
1802,0.736586493987049,4324
1803,0.7129308350682396,4323
1804,0.8100855887115429,4323
1805,0.9016660630206447,5522
1806,0.77345164795364,5522
1807,0.6705882352941176,5525
1808,0.8498493471710746,5974
1809,0.5911676145868183,5978
1810,0.8152610441767069,5976
1811,0.9311832374691865,4868
1812,0.7805629751386891,4867
1813,0.7762941659819228,4868
1814,0.5521510368307025,6462
1815,0.7712782420303311,6462
1816,0.8836813611755607,6465
1817,0.695727817514015,5173
1818,0.8853884808658679,5174
1819,0.7873985311171241,5174
1820,0.6336766681594268,4466
1821,0.9491715181370354,4466
1822,0.8499440089585666,4465
1823,0.849881649433163,8027
1824,0.548897471035256,8027
1825,0.8145563310069791,8024
1826,0.6175179355391369,9339
1827,0.8656604581460072,9342
1828,0.9643850267379679,9350
1829,0.7589958158995815,4780
1830,0.6423342396988078,4781
1831,0.7623430962343096,4780
1832,0.766522210184182,5538
1833,0.9631635969664138,5538
1834,0.8542532057070615,5537
1835,0.7633049817739975,4115
1836,0.8610301263362488,4116
1837,0.5382746051032807,4115
1838,0.891869060190074,4735
1839,0.9332629355860612,4735
1840,0.8147835269271383,4735
1841,0.8817746407864885,3967
1842,0.8106881774640786,3967
1843,0.8692365835222978,3969
1844,0.41688654353562005,379
1845,0.8701298701298701,385
1846,0.5725593667546174,379
1847,0.8968423869413968,7474
1848,0.7233672376873662,7472
1849,0.4857486953030911,7473
1850,0.7541480305872168,6931
1851,0.7465012263742605,6931
1852,0.7052373394892512,6931
1853,0.8361774744027304,7032
1854,0.837718674441758,7031
1855,0.5920079635949943,7032
1856,0.825514950166113,7525
1857,0.6529637979047872,7541
1858,0.815730038527966,7527
1859,0.8093126385809313,451
1860,0.3082039911308204,451
1861,0.565121412803532,453
1862,0.6569655467579714,9346
1863,0.45169573125066864,9347
1864,0.442756259362294,9346
1865,0.3708264267108691,12669
1866,0.5557834937667666,12674
1867,0.482603550295858,12675
1868,0.9112709832134293,417
1869,0.7350835322195705,419
1870,0.784688995215311,418
1871,0.7381777529346003,17890
1872,0.3697511881464915,17885
1873,0.7226693494299128,17892
1874,0.357968476357268,8565
1875,0.5403385872737887,8565
1876,0.49538928446363956,8567
1877,0.8765994741454864,11410
1878,0.5661732504160463,11417
1879,0.6619076815275466,11417
1880,0.7809621289662231,10747
1881,0.5767333643555141,10745
1882,0.6044109436069235,10746
1883,0.8906882591093117,494
1884,0.8,495
1885,0.9251012145748988,494
1886,0.7047665968715359,8119
1887,0.8941017116118705,8121
1888,0.35344827586206895,8120
1889,0.9297213086377012,5777
1890,0.748355832467982,5778
1891,0.9304498269896194,5780
1892,0.5714285714285714,119
1893,0.8813559322033898,118
1894,0.8114754098360656,122
1895,0.9584575260804769,5368
1896,0.7399403874813711,5368
1897,0.8794709388971684,5368
1898,0.47860039044901637,6659
1899,0.670220753866947,6659
1900,0.8069358955111845,6661
1901,0.763773179252889,3721
1902,0.8627450980392157,3723
1903,0.7692101020956476,3722
1904,0.7663551401869159,107
1905,0.7264150943396226,106
1906,0.9363636363636364,110
1907,0.9295774647887324,71
1908,0.5217391304347826,69
1909,0.5362318840579711,69
1910,0.7570300937345831,4054
1911,0.8235874660745127,4053
1912,0.8579531442663378,4055
1913,0.6607072581098555,17787
1914,0.711973018549747,17790
1915,0.8514834794335806,17796
1916,0.6727577535624476,5965
1917,0.591617770326907,5965
1918,0.5792120704107293,5965
1919,0.9104643962848297,8075
1920,0.8617785484270498,8074
1921,0.7223529411764706,8075
1922,0.8056481481481481,10800
1923,0.830200907323396,10801
1924,0.6001111316910539,10798
1925,0.31512605042016806,476
1926,0.7733050847457628,472
1927,0.8312236286919831,474
1928,0.4689119170984456,386
1929,0.47150259067357514,386
1930,0.8723958333333334,384
1931,0.6104986218992734,7982
1932,0.6113755950889501,7982
1933,0.8778654641112363,7983
1934,0.7227579556412729,6222
1935,0.7091902313624678,6224
1936,0.8012212759119396,6223
1937,0.9313967060044093,7711
1938,0.6043314745169239,7711
1939,0.948152948801037,7715
1940,0.8882641291810842,6936
1941,0.5992217898832685,6939
1942,0.5792964244521338,6936
1943,0.9206433368681513,5658
1944,0.6599505125486037,5658
1945,0.688990987807033,5659
1946,0.8461538461538461,91
1947,0.7582417582417582,91
1948,0.7582417582417582,91
1949,0.8597845312751247,6219
1950,0.6829072198102589,6219
1951,0.8930696253416948,6219
1952,0.860384263494968,5465
1953,0.6349670811997074,5468
1954,0.7643615075009147,5466
1955,0.8111111111111111,90
1956,0.8111111111111111,90
1957,0.7888888888888889,90
1958,0.5143210749646393,5656
1959,0.559052333804809,5656
1960,0.9310588651228566,5657
1961,0.5343511450381679,7074
1962,0.7776364150409952,7074
1963,0.8291166077738515,7075
1964,0.827475181110813,7454
1965,0.5580147551978538,7455
1966,0.7947446038342941,7459
1967,0.39983075946689234,4727
1968,0.5777262180974478,4741
1969,0.5150296359017782,4724
1970,0.6570074722070348,5487
1971,0.7870286026598652,5489
1972,0.5123018042646255,5487
1973,0.8026634382566586,826
1974,0.5710843373493976,830
1975,0.5162064825930373,833
1976,0.3261205564142195,7764
1977,0.6612134484091202,7763
1978,0.6785990213752253,7766
1979,0.739627378435518,15136
1980,0.46468180617903354,15148
1981,0.7528230865746549,15143
1982,0.42538975501113585,13919
1983,0.6819650937297996,13923
1984,0.2759413624604771,13916
1985,0.7816771333579609,8121
1986,0.5524114173228346,8128
1987,0.36993721531453894,8123
1988,0.6855751673767498,8215
1989,0.8364741641337387,8225
1990,0.7456802141640302,8218
1991,0.8116776315789473,3648
1992,0.7871232876712329,3650
1993,0.6428375787455491,3651
1994,0.6981132075471698,318
1995,0.5950155763239875,321
1996,0.6163522012578616,318
1997,0.5404123036649214,6112
1998,0.6236910994764397,6112
1999,0.6270243742843121,6113
2000,0.3890609478174487,17113
2001,0.7642727750832701,17113
2002,0.6942675159235668,17113
2003,0.7766603813115441,4773
2004,0.921030582320905,4774
2005,0.9195474544311754,4773
2006,0.8379083343684014,16102
2007,0.6389889454726121,16102
2008,0.8042479195131039,16102
2009,0.8373702422145328,289
2010,0.9604863221884499,329
2011,0.9205298013245033,302
2012,0.9478046594982079,4464
2013,0.8431899641577061,4464
2014,0.8994175627240143,4464
2015,0.6657963446475196,9192
2016,0.7634069400630915,9193
2017,0.751876427716741,9193
2018,0.654320987654321,81
2019,0.8271604938271605,81
2020,0.8536585365853658,82
2021,0.6266643307638402,5708
2022,0.6629882641443335,5709
2023,0.743562795585917,5709
2024,0.8007627412458107,8653
2025,0.4515718908922792,8652
2026,0.6751040221914009,8652
2027,0.5428990979651772,9534
2028,0.3634361233480176,9534
2029,0.7813089993706733,9534
2030,0.6336764317761943,3789
2031,0.8267861850777748,3793
2032,0.7088941673264714,3789
2033,0.697495183044316,519
2034,0.6468330134357005,521
2035,0.6902485659655831,523
2036,0.8113490043419673,6679
2037,0.8521179464152073,6681
2038,0.9285821230723162,6679
2039,0.9152664081574035,6963
2040,0.7636337543053962,6968
2041,0.5705873904926038,6963
2042,0.7285772857728577,7317
2043,0.7658469945355191,7320
2044,0.5709796420275994,7319
2045,0.962756052141527,5907
2046,0.930264048747461,5908
2047,0.8276620958185203,5907
2048,0.9272329033828182,4109
2049,0.9720126551472378,4109
2050,0.8130932100267705,4109
2051,0.7461692909225405,9463
2052,0.8199302546761069,9463
2053,0.7211243791609426,9463
2054,0.8930099857346647,3505
2055,0.917546362339515,3505
2056,0.6191155492154066,3505
2057,0.8173421300659754,5305
2058,0.565635609204074,5302
2059,0.8692946058091287,5302
2060,0.4252361673414305,7410
2061,0.8615571447847794,7411
2062,0.8026990553306342,7410
2063,0.16311923791346433,176043
2064,0.6369068920661429,176043
2065,0.6336576859062842,176043
2066,0.8324022346368715,5549
2067,0.9109428519920678,5547
2068,0.7099855803893295,5548
2069,0.4968299711815562,6940
2070,0.7577067127628926,6942
2071,0.9037879879014835,6943
2072,0.9300673379872737,16187
2073,0.9467473898807686,16187
2074,0.6112930129115958,16187
2075,0.7008547008547008,117
2076,0.5213675213675214,117
2077,0.9016393442622951,122
2078,0.6794871794871795,78
2079,0.5128205128205128,78
2080,0.5569620253164557,79
2081,0.6738994497248624,15992
2082,0.9781765882941471,15992
2083,0.9317158579289645,15992
2084,0.9154732098147221,9985
2085,0.5336538461538461,9984
2086,0.918185459643501,9986
2087,0.9291873530180298,3827
2088,0.6012542461458061,3827
2089,0.8291089626339169,3827
2090,0.7224770642201835,436
2091,0.9105504587155964,436
2092,0.31264367816091954,435
2093,0.7077655854334981,16586
2094,0.6457856023152055,16586
2095,0.6814975583288118,16587
2096,0.9683976768021866,5854
2097,0.20109345634717238,5853
2098,0.8197505552708013,5853
2099,0.9128865979381443,3880
2100,0.6717380092831357,3878
2101,0.8947911294481692,3878
2102,0.697884148456469,5766
2103,0.6692681234824835,5766
2104,0.4289679098005204,5765
2105,0.6040942448821939,7767
2106,0.8789907312049433,7768
2107,0.9657921810699589,7776
2108,0.8385224274406332,5685
2109,0.8213155117833275,5686
2110,0.5651715039577836,5685
2111,0.7826465467208358,3446
2112,0.5870574579222286,3446
2113,0.9617280371122064,3449
2114,0.8010183299389002,4910
2115,0.774088409044612,4909
2116,0.8098534201954397,4912
2117,0.783623090238579,13287
2118,0.812462372065021,13288
2119,0.28281155930162555,13288
2120,0.6569678407350689,3918
2121,0.5142857142857142,3920
2122,0.5887302396736359,3922
2123,0.7125975944292045,4739
2124,0.6855876767250475,4739
2125,0.8890529424172116,4741
2126,0.492114342040414,4058
2127,0.8470066518847007,4059
2128,0.9159891598915989,4059
2129,0.943475493316359,15710
2130,0.8706556333545512,15710
2131,0.9143857415658816,15710
2132,0.776495278069255,3812
2133,0.9115253347335258,3809
2134,0.7761154855643044,3810
2135,0.628968253968254,504
2136,0.6477495107632094,511
2137,0.7690802348336595,511
2138,0.7557223951657206,5461
2139,0.8424908424908425,5460
2140,0.6515373352855052,5464
2141,0.7963168404703794,4507
2142,0.7504436557231589,4508
2143,0.9037053472376304,4507
2144,0.7071416037901386,5699
2145,0.6296946296946297,5698
2146,0.7346902965432532,5699
2147,0.5285212219518789,7398
2148,0.7487498310582511,7399
2149,0.6011888678735476,7402
2150,0.6972986010612638,4146
2151,0.9271411338962605,4145
2152,0.7367913148371532,4145
2153,0.7705912076806468,9895
2154,0.9119935333939577,9897
2155,0.3236661277283751,9896
2156,0.7945908935296131,5842
2157,0.6061954475440698,5843
2158,0.8188976377952756,5842
2159,0.8844187298170075,7432
2160,0.7746232508073198,7432
2161,0.7185524014529799,7433
2162,0.5306461173681091,8435
2163,0.7743541123488978,8438
2164,0.8867164355966347,8439
2165,0.6923960487020445,4353
2166,0.8995863970588235,4352
2167,0.8044577205882353,4352
2168,0.6224434142350695,7334
2169,0.6220160960305552,7331
2170,0.470949263502455,7332
2171,0.7870493991989319,5992
2172,0.8569998331386618,5993
2173,0.7565493075254464,5993
2174,0.9290059653889315,16931
2175,0.652294607524659,16931
2176,0.37646086648565696,16942
2177,0.8896088019559902,8180
2178,0.5597945707997065,8178
2179,0.8311529526837022,8179
2180,0.5309011164274322,10032
2181,0.9175473579262213,10030
2182,0.6667171182079612,6607
2183,0.8384021788470268,6609
2184,0.8886367075200484,6609
2185,0.7905282331511839,549
2186,0.3720508166969147,551
2187,0.41100917431192663,545
2188,0.7263843648208469,8903
2189,0.6702235201617432,8903
2190,0.7334905660377359,8904
2191,0.8607361963190184,11410
2192,0.4903989478298992,11405
2193,0.770336605890603,11408
2194,0.8062081731453795,7023
2195,0.7356878382227285,7022
2196,0.6980917117630304,7022
2197,0.8030679327976625,6845
2198,0.7484295105916727,6845
2199,0.8582907231555881,6845
2200,0.9119861030689056,6908
2201,0.4669947886508396,6908
2202,0.6589461493920092,6908
2203,0.7465567080428499,11762
2204,0.7363543615031457,11762
2205,0.754378507056623,11762
2206,0.5480590751351787,12391
2207,0.6932881574701517,12396
2208,0.5853442014365265,12391
2209,0.9083139083139083,5148
2210,0.5994560994560995,5148
2211,0.7841880341880342,5148
2212,0.7025114155251142,4380
2213,0.7419502169445079,4379
2214,0.9031742406942225,4379
2215,0.8189431129078834,3463
2216,0.8541726826451054,3463
2217,0.8554946639746178,3467
2218,0.812687013764213,3342
2219,0.8011363636363636,3344
2220,0.7552363853979653,3342
2221,0.8094537428729078,5437
2222,0.8447673349273497,5437
2223,0.8973698730917785,5437
2224,0.9074468925215193,12663
2225,0.7065801961404619,12644
2226,0.5323689826891155,12651
2227,0.8,120
2228,0.7933884297520661,121
2229,0.9,120
2230,0.9142026175472613,6189
2231,0.747577519379845,6192
2232,0.7908253916976256,6191
2233,0.8761658031088083,5790
2234,0.9404350828729282,5792
2235,0.8575129533678757,5790
2236,0.6349125488198336,5889
2237,0.8480475382003395,5890
2238,0.9526235354049923,5889
2239,0.5259188315575243,8353
2240,0.7786551806652309,8358
2241,0.7813285457809694,8355
2242,0.23985879729980802,16147
2243,0.7412063413425811,16148
2244,0.6718895150802007,16147
2245,0.7844827586206896,4292
2246,0.8388448998602701,4294
2247,0.7765089722675367,4291
2248,0.8039928649835346,14576
2249,0.7377555220194814,14578
2250,0.2723404255319149,14570
2251,0.8180212014134276,3962
2252,0.7862190812720848,3962
2253,0.5812720848056537,3962
2254,0.7103544776119403,6432
2255,0.7294776119402985,6432
2256,0.882069608452455,6436
2257,0.5249748995983936,7968
2258,0.6167168674698795,7968
2259,0.5987956341738803,7971
2260,0.9654992158912703,5739
2261,0.8289198606271777,5740
2262,0.6303590101080516,5738
2263,0.7070549149892515,10234
2264,0.5014169842665885,10233
2265,0.5293715179356857,10231
2266,0.8398295723528484,6337
2267,0.8508993373303881,6338
2268,0.8565340909090909,6336
2269,0.6384615384615384,130
2270,0.6615384615384615,130
2271,0.7175572519083969,131
2272,0.9351921627731725,7962
2273,0.7714142175332831,7962
2274,0.6416729464958553,7962
2275,0.5032851511169514,8371
2276,0.7573151797444165,8373
2277,0.8411560969783829,8373
2278,0.6068843054227565,7321
2279,0.7824662023760753,7323
2280,0.8552308112537558,7322
2281,0.7808564231738035,7146
2282,0.8670212765957447,7144
2283,0.7456962911126662,7145
2284,0.8209316813179207,14447
2285,0.36392580287929127,14448
2286,0.5310445075102097,14447
2287,0.7611279422046143,8582
2288,0.7399510660608178,8583
2289,0.6088324399906782,8582
2290,0.7634408602150538,93
2291,0.75,92
2292,0.8043478260869565,92
2293,0.7857875457875458,6825
2294,0.8931711606096131,6824
2295,0.6179660023446659,6824
2296,0.9323870003735525,5354
2297,0.9691761628993087,5353
2298,0.8083317765738838,5353
2299,0.9792650033715442,5932
2300,0.7009267059814659,5935
2301,0.4923336141533277,5935
2302,0.7470460199004975,6432
2303,0.8097606465651228,6434
2304,0.878750194310586,6433
2305,0.8272537780093799,3838
2306,0.5790570461057567,3839
2307,0.7822916666666667,3840
2308,0.7959097617541641,4743
2309,0.6131956155143339,4744
2310,0.6349072512647554,4744
2311,0.6067796610169491,590
2312,0.4754653130287648,591
2313,0.8588235294117647,595
2314,0.6916265640038498,5195
2315,0.7150279007119492,5197
2316,0.7901828681424446,5195
2317,0.6139169472502806,6237
2318,0.6180856180856181,6237
2319,0.8234257330556001,6241
2320,0.8658128365594527,6871
2321,0.4818803667588415,6871
2322,0.8278270994032891,6871
2323,0.9536511539916761,5286
2324,0.7294228949858089,5285
2325,0.8307168526574616,5287
2326,0.9267585206671501,4137
2327,0.7159777616630408,4137
2328,0.9088711626782693,4137
2329,0.900872154860668,4701
2330,0.9115646258503401,4704
2331,0.6753136295981289,4703
2332,0.8749617385981022,6534
2333,0.682938026013772,6535
2334,0.44726771774070107,6533
2335,0.709954233409611,12236
2336,0.2505108295872497,12235
2337,0.6293420514916224,12235
2338,0.625,328
2339,0.9009009009009009,333
2340,0.4090909090909091,330
2341,0.5010250102501025,12195
2342,0.8566155360511853,12191
2343,0.4568569553805774,12192
2344,0.9411280362289007,4858
2345,0.8742539617205186,4859
2346,0.87075529944433,4859
2347,0.697446479236523,3877
2348,0.8581743166580712,3878
2349,0.8857363941191643,3877
2350,0.8038961038961039,3850
2351,0.787737074564822,3849
2352,0.6791374382956612,3849
2353,0.869249692496925,8130
2354,0.34970457902511076,8124
2355,0.7987452331160044,8129
2356,0.5694561848408002,7098
2357,0.8207440811724915,7096
2358,0.8956043956043956,7098
2359,0.3773257002657943,9782
2360,0.8831646734130635,9783
2361,0.8391086578759072,9783
2362,0.549036221139589,9442
2363,0.772178699978827,9446
2364,0.4990468121160771,9442
2365,0.9003229594832648,6812
2366,0.5468291250733999,6812
2367,0.7116231288523628,6814
2368,0.8960511748062492,8129
2369,0.8420664206642067,8130
2370,0.7235822364374462,8129
2371,0.6168862275449102,16700
2372,0.6195294258516434,16703
2373,0.33439071103662915,16708
2374,0.8872458410351202,7033
2375,0.7770827409724197,7034
2376,0.7701492537313432,7035
2377,0.3063459378509921,10684
2378,0.7749695778339418,10683
2379,0.6711572644775002,10689
2380,0.8339414040906579,9045
2381,0.9126685827990272,9046
2382,0.8040906578220011,9045
2383,0.5100900341508848,9663
2384,0.5499689633767846,9666
2385,0.8448168839230292,9666
2386,0.33318046319651456,13083
2387,0.790619509586739,13091
2388,0.5854664934667991,13087
2389,0.7752207653197752,11211
2390,0.5214094558429974,11210
2391,0.8268081690894498,11213
2392,0.45570955106959926,6638
2393,0.885593858196598,6643
2394,0.7884991720608159,6643
2395,0.9091780493649653,8346
2396,0.8231488138030194,8346
2397,0.5105465004793864,8344
2398,0.88671875,512
2399,0.48828125,512
2400,0.7325581395348837,516
2401,0.6772994363832594,8339
2402,0.7292241275932366,8339
2403,0.660234899328859,8344
2404,0.8454258675078864,317
2405,0.7492063492063492,315
2406,0.8857142857142857,315
2407,0.9759687034277198,10736
2408,0.8019737454613165,10741
2409,0.40942535158796683,10737
2410,0.8244328922495274,4232
2411,0.9064493267186393,4233
2412,0.8979206049149339,4232
2413,0.941926087748043,5493
2414,0.7546894918958296,5491
2415,0.6871132144157263,5494
2416,0.6183185957502969,7577
2417,0.694297782470961,7576
2418,0.8304301926629718,7578
2419,0.48033736408901534,9841
2420,0.7629975629569455,9848
2421,0.9450081168831169,9856
2422,0.705015585151601,7058
2423,0.7806744120147351,7058
2424,0.9196770080747981,7059
2425,0.7472527472527473,182
2426,0.6774193548387096,186
2427,0.9405405405405406,185
2428,0.8468564469477851,6569
2429,0.8245053272450533,6570
2430,0.7024969549330086,6568
2431,0.8261371127224786,6068
2432,0.8640856672158155,6070
2433,0.516655672823219,6064
2434,0.6872210282691354,6049
2435,0.6341544056868904,6049
2436,0.6937830687830688,6048
2437,0.8076109936575053,5203
2438,0.6870317002881844,5205
2439,0.6821586326099481,5207
2440,0.26692178904568287,12543
2441,0.9155041849342368,12545
2442,0.7447215361325791,12551
2443,0.8486776976382407,7071
2444,0.6240984302078914,7071
2445,0.7930400339510539,7069
2446,0.8091241369974279,7387
2447,0.8991880920162382,7390
2448,0.8727002164502164,7392
2449,0.658199795431299,5866
2450,0.7563884156729132,5870
2451,0.7520435967302452,5872
2452,0.9244992295839753,3245
2453,0.9676425269645609,3245
2454,0.94362292051756,3246
2455,0.7722170252572498,6414
2456,0.6919239164328033,6414
2457,0.8482156771076828,6417
2458,0.9668055029660482,7923
2459,0.8212980466288595,7935
2460,0.6066338756463615,7929
2461,0.9153752039151712,4904
2462,0.586375688354069,4903
2463,0.9067917601468488,4903
2464,0.7870189171559034,3066
2465,0.8674934725848564,3064
2466,0.8744292237442922,3066
2467,0.8144139995394888,4343
2468,0.6732673267326733,4343
2469,0.7377388901680866,4343
2470,0.6816414686825054,4630
2471,0.9572446555819477,4631
2472,0.901965018354567,4631
2473,0.9475711892797319,5970
2474,0.7651591289782245,5970
2475,0.707823756073044,5969
2476,0.9791666666666666,144
2477,0.7552447552447552,143
2478,0.6827586206896552,145
2479,0.40516920788397176,10756
2480,0.8657063197026023,10760
2481,0.5922555483331786,10769
2482,0.6007486769071899,7747
2483,0.8273724983860555,7745
2484,0.807051530414568,7743
2485,0.6969239071775499,9265
2486,0.7767943874797626,9265
2487,0.8091743119266055,9265
2488,0.8620266120777892,9770
2489,0.6307172823084007,9773
2490,0.5635619242579325,9770
2491,0.5807432432432432,5920
2492,0.7535472972972973,5920
2493,0.8349383341780706,5919
2494,0.8965298541270272,11037
2495,0.5023099918470876,11039
2496,0.5071570936763906,11038
2497,0.41268495684340323,12976
2498,0.624614910659273,12984
2499,0.5088219431389167,12979
2500,0.3796244131455399,10650
2501,0.6577786123368697,10651
2502,0.6038869589709887,10651
2503,0.9483997387328543,6124
2504,0.6040169823644677,6124
2505,0.649469387755102,6125
2506,0.8751693766937669,5904
2507,0.8948526921774467,5906
2508,0.7696086735558191,5903
2509,0.47784741733304514,4627
2510,0.8764044943820225,4628
2511,0.8800777873811582,4628
2512,0.942697113313227,4642
2513,0.9002375296912114,4631
2514,0.8270887166236004,4644
2515,0.837875939849624,4256
2516,0.755874060150376,4256
2517,0.7603383458646616,4256
2518,0.7630699088145897,6580
2519,0.8442012463900289,6579
2520,0.6261398176291794,6580
2521,0.9419768934531451,7790
2522,0.6114674191893279,7796
2523,0.5352329611089719,7791
2524,0.9355603874283456,5059
2525,0.874283455228306,5059
2526,0.9403397866455946,5062
2527,0.7836586838398067,4969
2528,0.7665526262829543,4969
2529,0.2706782048701952,4969
2530,0.8239270023656641,5918
2531,0.915864166244298,5919
2532,0.9148504815002534,5919
2533,0.9087179487179488,3900
2534,0.5766666666666667,3900
2535,0.8048717948717948,3900
2536,0.5818476499189628,5553
2537,0.6907977669728075,5553
2538,0.9287385279827245,5557
2539,0.7446055015648163,12142
2540,0.6609290067534179,12142
2541,0.47759841871190906,12142
2542,0.7850515463917526,5820
2543,0.7843878954607978,5816
2544,0.9566861464420763,5818
2545,0.8223787167449139,3834
2546,0.8666840594834333,3833
2547,0.9613980177360459,3834
2548,0.588586757712474,8201
2549,0.9750030484087306,8201
2550,0.9530716723549488,8204
2551,0.6829582631109349,10087
2552,0.4677307425399028,10087
2553,0.5951224348170913,10087
2554,0.8839248434237996,4790
2555,0.5572025052192067,4790
2556,0.7741598831141724,4791
2557,0.590393343419062,7932
2558,0.7163031143613668,7931
2559,0.6699848790322581,7936
2560,0.6483333333333333,600
2561,0.8052805280528053,606
2562,0.3106312292358804,602
2563,0.8832116788321168,274
2564,0.4963768115942029,276
2565,0.7627737226277372,274
2566,0.5245514129150102,9307
2567,0.4734807816190681,9314
2568,0.46670247046186897,9310
2569,0.3665217391304348,9200
2570,0.6755053249293632,9202
2571,0.7535586221884168,9203
2572,0.42430591932949185,13363
2573,0.341664172403472,13364
2574,0.873335328445309,13366
2575,0.35383143428720537,11497
2576,0.5977381470204437,11495
2577,0.8326090735268555,11506
2578,0.8074088074088074,5291
2579,0.5089775089775089,5291
2580,0.6868266868266868,5291
2581,0.5856123662306778,8410
2582,0.2948519795505885,8411
2583,0.5355529131985731,8410
2584,0.6885838683491993,13551
2585,0.6929151291512915,13550
2586,0.24365781710914455,13560
2587,0.3862908758289504,17492
2588,0.2693714285714286,17500
2589,0.7156414360850675,17492
2590,0.8840555035328169,11747
2591,0.40285933112075567,11751
2592,0.8429203539823009,11752
2593,0.5649925088743418,160857
2594,0.4284337738875281,160858
2595,0.47125414962264855,160858
2596,0.17816177565916877,13426
2597,0.45998064179882364,13431
2598,0.831335170154144,13429
2599,0.5827841845140033,4856
2600,0.8287008441424748,4857
2601,0.8121137206427689,4854
2602,0.7790055248618785,7421
2603,0.7072381722604124,7419
2604,0.7288775097695729,7421
2605,0.9236842105263158,3420
2606,0.6084795321637427,3420
2607,0.6347953216374269,3420
2608,0.9480348193088894,3791
2609,0.8343445001318913,3791
2610,0.8778686362437351,3791
2611,0.8759497852659399,6054
2612,0.6930954740667328,6054
2613,0.866038982490915,6054
2614,0.7816091954022989,87
2615,0.8390804597701149,87
2616,0.9195402298850575,87
2617,0.7057264831444133,13586
2618,0.32425268738035634,13582
2619,0.772894581861013,13584
2620,0.8348187759952466,3366
2621,0.8490790255496138,3366
2622,0.8419489007724302,3366
2623,0.5185238784370477,6910
2624,0.4544138929088278,6910
2625,0.8041087962962963,6912
2626,0.8423985463355542,8255
2627,0.8423537958590629,8259
2628,0.35614778921865536,8255
2629,0.452914798206278,7136
2630,0.6300294406280668,7133
2631,0.9666479820627802,7136
2632,0.6277733755942948,5048
2633,0.8837393543275897,5049
2634,0.6467908082408875,5048
2635,0.6056591776176345,9436
2636,0.6503125993430116,9437
2637,0.956885593220339,9440
2638,0.8393017009847806,4468
2639,0.8697695233833073,4469
2640,0.6513761467889908,4469
2641,0.9088848105365432,9263
2642,0.8080535463672677,9263
2643,0.6020727626039081,9263
2644,0.3952728670253651,15612
2645,0.7615783742233041,15611
2646,0.8316578087981046,15617
2647,0.676173845556849,5154
2648,0.8100504462553356,5154
2649,0.8512124151309408,5155
2650,0.7985874967303165,3823
2651,0.8417473188595344,3823
2652,0.657075595082396,3823
2653,0.7890779092702169,8112
2654,0.9108727810650887,8112
2655,0.8574950690335306,8112
2656,0.8728879646477775,3847
2657,0.6159043659043659,3848
2658,0.4861002857885165,3849
2659,0.9408284023668639,676
2660,0.896602658788774,677
2661,0.9304733727810651,676
2662,0.8841045415595544,4668
2663,0.8541131105398457,4668
2664,0.8628963153384748,4668
2665,0.5394222191724422,14573
2666,0.7342206366630076,14576
2667,0.649519890260631,14580
2668,0.8712801549568586,5679
2669,0.3916490486257928,5676
2670,0.759647577092511,5675
2671,0.8963878326996197,3156
2672,0.7337559429477021,3155
2673,0.6330798479087453,3156
2674,0.6424847958297133,6906
2675,0.6788300028960325,6906
2676,0.7288650839606253,6908
2677,0.8768382352941176,3264
2678,0.6714679742568189,3263
2679,0.6481765246705485,3263
2680,0.8972342733188721,7376
2681,0.7476952277657267,7376
2682,0.7690847457627119,7375
2683,0.7855243722304284,10155
2684,0.6065380070894053,10156
2685,0.4711093611575943,10159
2686,0.6759530791788856,3410
2687,0.6169590643274854,3420
2688,0.7510204081632653,3430
2689,0.4801747311827957,5952
2690,0.8891864747238032,5974
2691,0.7076949267960504,5874
2692,0.7991880920162382,7390
2693,0.8248748139125728,7389
2694,0.7020297699594046,7390
2695,0.34727132974634894,6505
2696,0.5059185242121444,6505
2697,0.8101752228711958,6506
2698,0.8590395480225989,3540
2699,0.836959593105397,3539
2700,0.6037842417396215,3541
2701,0.6692821854112176,10323
2702,0.8458559256390396,10328
2703,0.4605849312415262,10326
2704,0.8445537596626844,7115
2705,0.29838369641602247,7115
2706,0.9288826423049895,7115
2707,0.7160493827160493,81
2708,0.4634146341463415,82
2709,0.5925925925925926,81
2710,0.7879354687865326,4277
2711,0.9317278466214637,4277
2712,0.9052853133769878,4276
2713,0.6102632582983594,10484
2714,0.517169019458222,10484
2715,0.677985501716902,10484
2716,0.904364416885285,4193
2717,0.5833532077271644,4193
2718,0.5579399141630901,4194
2719,0.572670530539456,4486
2720,0.6843513152028533,4486
2721,0.691638795986622,4485
2722,0.9734630079888851,14395
2723,0.913436153953036,14394
2724,0.3696936010560689,14393
2725,0.7698084866691701,5326
2726,0.6952684941794968,5326
2727,0.9371010138941044,5326
2728,0.5658536585365853,205
2729,0.551219512195122,205
2730,0.6862745098039216,204
2731,0.9260381393690964,5611
2732,0.8871858848690073,5611
2733,0.4767421137052219,5611
2734,0.6185810197786246,5511
2735,0.7194701506078751,5511
2736,0.7702776265650517,5511
2737,0.908284023668639,4394
2738,0.5507279344858963,4396
2739,0.728616924476797,4396
2740,0.8717211642112828,2783
2741,0.7387711103126123,2783
2742,0.7664390945023356,2783
2743,0.4456140350877193,285
2744,0.7859649122807018,285
2745,0.7789473684210526,285
2746,0.7153284671532847,274
2747,0.24175824175824176,273
2748,0.5641025641025641,273
2749,0.5867181954412809,12679
